x,y,theta,v,delta,le,mse_le,mae_le,rmse_le,he,mse_he,mae_he,rmse_he
-4.6282000000000005,1.4780999999999997,69.08423281157094,0.05000000074505806,-13.139854889253655,1.7313335985532055,0.000000,0.000000,0.000000,24.08423281157094,0.000000,0.000000,0.000000
-4.60831502462874,1.4868705314118469,68.99541978468622,0.10000000149011612,-21.950456347058466,1.7419681672050877,0.000000,0.000000,0.000000,24.21108813649704,0.000000,0.000000,0.000000
-4.623630598788649,1.5149060493073425,68.76575721879678,0.15000000223517418,-27.523471313371893,1.7205410688464633,0.000000,0.000000,0.000000,24.016365556045077,0.000000,0.000000,0.000000
-4.600297873086026,1.5416876621665794,68.36190647249379,0.20000000298023224,-31.419597012714256,1.7294789703641196,0.000000,0.000000,0.000000,24.20309002864368,0.000000,0.000000,0.000000
-4.604823020173588,1.5464782930445466,67.77745613893704,0.2500000037252903,-33.54588503723376,1.690502569255868,0.000000,0.000000,0.000000,23.83634616313882,0.000000,0.000000,0.000000
-4.593967893661137,1.5498213395436575,67.02470783284889,0.30000000447034836,-34.339822209356406,1.6573856075739104,0.000000,0.000000,0.000000,23.342141915585795,0.000000,0.000000,0.000000
-4.587957869284543,1.5841415378760677,66.13875532610751,0.3500000052154064,-33.8242264063995,1.5980969773188185,0.000000,0.000000,0.000000,22.517821642355702,0.000000,0.000000,0.000000
-4.5679995610839965,1.6295500109012866,65.14818440258854,0.4000000059604645,-32.70665393034142,1.5466900133559576,0.000000,0.000000,0.000000,21.91199011009032,0.000000,0.000000,0.000000
-4.541388646357727,1.6562459224306836,64.08785819303489,0.45000000670552254,-31.024845043571297,1.4809576268385545,0.000000,0.000000,0.000000,21.181684820186657,0.000000,0.000000,0.000000
-4.505023987709059,1.7109218567692641,63.00824387075802,0.5000000074505806,-28.561585597899143,1.3977122046432877,0.000000,0.000000,0.000000,20.131798764522568,0.000000,0.000000,0.000000
-4.46953087263955,1.7657754492500937,61.941526174000124,0.5500000081956387,-25.829819731164683,1.318034917666141,0.000000,0.000000,0.000000,19.254578963215785,0.000000,0.000000,0.000000
-4.460960389163146,1.8041111904605578,60.91266187514616,0.6000000089406967,-22.99830096447001,1.2420402635656045,0.000000,0.000000,0.000000,18.407473114047328,0.000000,0.000000,0.000000
-4.433991852384911,1.8473439719002747,59.933765023994525,0.6500000096857548,-20.313262936629137,1.1859733532465524,0.000000,0.000000,0.000000,17.700120380325572,0.000000,0.000000,0.000000
-4.3920267994450555,1.9083980157810414,59.01989810164784,0.7000000104308128,-17.69266881367485,1.1206333920573401,0.000000,0.000000,0.000000,16.915257163680003,0.000000,0.000000,0.000000
-4.340694973675691,1.9760122447418267,58.17615246625683,0.7500000111758709,-15.295543421122039,1.0571674695407967,0.000000,0.000000,0.000000,16.244092391477643,0.000000,0.000000,0.000000
-4.31904676130157,2.041737742508808,57.403551646651295,0.800000011920929,-13.155578799022038,0.9956612384950199,0.000000,0.000000,0.000000,15.629316870841208,0.000000,0.000000,0.000000
-4.291349275691903,2.119836606926982,56.68353312372007,0.850000012665987,-11.541613808200541,0.9647499771908387,0.000000,0.000000,0.000000,15.389159322706073,0.000000,0.000000,0.000000
-4.257261919370085,2.172566818632997,55.99542117289039,0.9000000134110451,-10.408050246908923,0.9403789564344989,0.000000,0.000000,0.000000,15.304173336204727,0.000000,0.000000,0.000000
-4.216728594694587,2.252876179094736,55.34302152020118,0.9500000141561031,-9.339931194290441,0.9002725091831,0.000000,0.000000,0.000000,14.89470292151861,0.000000,0.000000,0.000000
-4.171205699896393,2.3313204502001037,54.71182045070736,1.0000000149011612,-8.57293333177486,0.8740019914790839,0.000000,0.000000,0.000000,14.809893278080867,0.000000,0.000000,0.000000
-4.12313677521737,2.431146130224546,54.09367601831338,1.0500000156462193,-7.983800142851902,0.8456908778779566,0.000000,0.000000,0.000000,14.69489504336477,0.000000,0.000000,0.000000
